bounds,scenario,galaxy,points,model,family,parameter_count,chi2,chi2_reduced,aicc,delta_aicc,bic,delta_bic,condition_number,practical_rank,rank,maximum_absolute_correlation,boundary_parameters,parameters_dimensionless,delta_aicc_vs_pISO,delta_bic_vs_pISO,delta_aicc_vs_cored_log,delta_bic_vs_cored_log
expanded,heavy,NGC7331,36,k12_L_Q,logsvt,5,432.5834735491628,13.95430559836009,444.5834735491628,5.167614520259292,450.50106824144336,7.08465239717151,48687880566.32028,4,5,0.9999971740146307,,"{""B"": 1.977731643282333, ""L"": -4.7285560845432535, ""Q"": 6.43718238799594e-11, ""u1"": 0.04664740929783796, ""u2"": 1.8090830902031674}",-789.346854611568,-786.2326614325634,-789.3468344266525,-786.232641247648
expanded,heavy,NGC7331,36,C,logsvt,1,2803.2452816059863,80.0927223315996,2805.3629286648097,2365.9470696359062,2806.8288005444424,2363.4123847001706,1.0,1,1,0.0,,"{""C"": 0.20972305468845961}",1571.432600504079,1570.0950708704356,1571.4326206889943,1570.095091055351
expanded,heavy,NGC7331,36,C_Q,logsvt,2,2803.245281749961,82.44839063970474,2807.6089181135976,2368.193059084694,2810.4123196268733,2366.9959037826015,,1,1,0.0,logQ,"{""C"": 0.20972305153951143, ""Q"": 3.77513454428406e-11}",1573.6785899528668,1573.6785899528666,1573.6786101377822,1573.678610137782
expanded,heavy,NGC7331,36,C_L,logsvt,2,1597.6547211020259,46.98984473829488,1602.0183574656621,1162.6024984367587,1604.821758978938,1161.4053431346663,,1,1,0.0,logC,"{""C"": 3.775134559634384e-11, ""L"": 0.43470631220276523}",368.0880293049313,368.0880293049313,368.08804948984675,368.08804948984675
expanded,heavy,NGC7331,36,C_L_Q,logsvt,3,1597.6547211314762,48.413779428226555,1604.4047211314762,1164.9888621025727,1608.4052779468445,1164.9888621025727,,1,2,1.0,logC;logQ,"{""C"": 3.775134544512694e-11, ""L"": 0.4347063116492175, ""Q"": 3.7751346033346805e-11}",370.4743929707454,371.67154827283775,370.47441315566084,371.6715684577532
expanded,heavy,NGC7331,36,C_k1,logsvt,3,1597.6547823921387,48.413781284610266,1604.4047823921387,1164.9889233632352,1608.405339207507,1164.9889233632352,,2,2,1.0,logC;logB,"{""B"": 1202604.283306167, ""C"": 3.775135176195242e-11, ""u1"": 1.807354106840901e-07}",370.4744542314079,371.67160953350026,370.47447441632335,371.6716297184157
expanded,heavy,NGC7331,36,C_k1_Q,logsvt,4,1597.6547824216182,49.92671195067557,1606.9451050022633,1167.5292459733598,1611.9888581754426,1168.5724423311708,,2,2,1.0,logC;logB;logQ,"{""B"": 1202604.284163446, ""C"": 3.7751422675501485e-11, ""Q"": 3.7789240386910546e-11, ""u1"": 1.8073541103128545e-07}",373.01477684153247,375.2551285014358,373.0147970264479,375.2551486863513
expanded,heavy,NGC7331,36,C_k1_L,logsvt,4,1597.654721609157,49.926710050286154,1606.945044189802,1167.5291851608986,1611.9887973629814,1168.5723815187096,3.020517552872726e+18,1,3,1.0,,"{""B"": 7.804093148097009e-06, ""C"": 1.6261523471509136e-10, ""L"": 0.43470631134899745, ""u1"": 6.062643426119574e-06}",373.0147160290712,375.2550676889746,373.0147362139867,375.25508787389003
expanded,heavy,NGC7331,36,C_k1_L_Q,logsvt,5,1597.654721135286,51.53724906888019,1609.654721135286,1170.2388621063826,1615.5723158275666,1172.1558999832948,,1,2,1.0,logQ,"{""B"": 0.001114980892565886, ""C"": 3.868592622819888e-11, ""L"": 0.43470631209775784, ""Q"": 3.776887335220571e-11, ""u1"": 2.7777159677492066e-09}",375.72439297455526,378.83858615355985,375.7244131594707,378.8386063384753
expanded,heavy,NGC7331,36,C_k2,logsvt,3,1229.5666553212786,37.25959561579632,1236.3166553212786,796.9007962923752,1240.317212136647,796.9007962923752,5785961103.992893,2,3,1.0,logC;logB,"{""B"": 1202604.082727581, ""C"": 3.775134544279111e-11, ""u2"": 1.3317686426768206e-07}",2.3863271605478076,3.583482462640177,2.386347345463264,3.5835026475556333
expanded,heavy,NGC7331,36,C_k2_Q,logsvt,4,1229.5666553335047,38.42395797917202,1238.8569779141499,799.4411188852464,1243.9007310873292,800.4843152430574,,1,2,1.0,logC;logB;logQ,"{""B"": 1199925.4724967047, ""C"": 3.775134544279111e-11, ""Q"": 3.7751582655851895e-11, ""u2"": 1.334741519605474e-07}",4.926649753419042,7.167001413322396,4.9266699383344985,7.167021598237852
expanded,heavy,NGC7331,36,C_k2_L,logsvt,4,432.6658590539382,13.52080809543557,441.9561816345834,2.540322605679876,446.99993480776266,3.5835189634908033,,3,3,0.9522220043956308,logC,"{""B"": 1.8664663914110358, ""C"": 3.775567525071915e-11, ""L"": -4.52474176967024, ""u2"": 1.8788758655717195}",-791.9741465261475,-789.7337948662441,-791.974126341232,-789.7337746813287
expanded,heavy,NGC7331,36,C_k2_L_Q,logsvt,5,432.66585905779436,13.95696319541272,444.66585905779436,5.250000028890838,450.5834537500749,7.167037905803056,,3,3,0.9522220088613897,logQ,"{""B"": 1.8664663663160934, ""C"": 3.944870158986518e-11, ""L"": -4.524741687843305, ""Q"": 3.775634807243541e-11, ""u2"": 1.878875854502406}",-789.2644691029365,-786.1502759239319,-789.264448918021,-786.1502557390164
expanded,heavy,NGC7331,36,C_k12,logsvt,4,1229.5676992163897,38.42399060051218,1238.8580217970348,799.4421627681313,1243.901774970214,800.4853591259423,,3,3,1.0,logC;logu1,"{""B"": 12563.14206842329, ""C"": 3.775134548126939e-11, ""u1"": 3.775134544676213e-11, ""u2"": 1.2748396056719615e-05}",4.927693636303957,7.1680452962073105,4.927713821219413,7.168065481122767
expanded,heavy,NGC7331,36,C_k12_Q,logsvt,5,1229.5676992163171,39.663474168268294,1241.5676992163171,802.1518401874137,1247.4852939085977,804.0688780643259,,3,4,1.0,logC;logu1,"{""B"": 12556.434635090709, ""C"": 3.775136482429861e-11, ""Q"": 1.7489252065325884e-10, ""u1"": 3.775134544279111e-11, ""u2"": 1.2755206122815823e-05}",7.6373710555863,10.751564234590887,7.637391240501756,10.751584419506344
expanded,heavy,NGC7331,36,C_k12_L,logsvt,5,432.5834780050058,13.954305742096961,444.5834780050058,5.16761897610229,450.50107269728636,7.084656853014508,3399918113.339175,4,5,1.0,,"{""B"": 1.9777454422412206, ""C"": 6.7591943248884454e-09, ""L"": -4.728580114951094, ""u1"": 0.04665295732785225, ""u2"": 1.8090740689788773}",-789.346850155725,-786.2326569767204,-789.3468299708095,-786.2326367918049
expanded,heavy,NGC7331,36,C_k12_L_Q,logsvt,6,432.58347511792977,14.419449170597659,447.4800268420677,8.064167813164147,454.0845887486664,10.668172904394567,11151918968.664587,4,6,1.0,,"{""B"": 1.977736055293601, ""C"": 1.5142450201979397e-09, ""L"": -4.728564301226103, ""Q"": 8.168702702292898e-09, ""u1"": 0.04664911578514988, ""u2"": 1.8090805887198513}",-786.4503013186632,-782.6491409253404,-786.4502811337477,-782.6491207404249
expanded,heavy,NGC7331,36,cored_log,cored_log,2,1229.566671612179,36.16372563565233,1233.9303079758154,794.5144489469119,1236.7337094890913,793.3172936448195,23067103.840157423,2,2,1.0,logH,"{""H"": 1202604.2820470524, ""Rc"": 1370.1105300468796}",-2.0184915456411545e-05,-2.0184915456411545e-05,0.0,0.0
expanded,heavy,NGC7331,36,pISO,piso,2,1229.5666917970946,36.16372622932631,1233.9303281607308,794.5144691318274,1236.7337296740068,793.317313829735,3246.177645948357,2,2,0.9999997033524864,,"{""H"": 1126583.10320746, ""Rc"": 765.6229529664454}",0.0,0.0,2.0184915456411545e-05,2.0184915456411545e-05
expanded,heavy,NGC7331,36,NFW,nfw,2,1608.4627815205597,47.30772886825176,1612.826417884196,1173.4105588552925,1615.629819397472,1172.2134035532001,171.78644611295064,2,2,0.9998703621425392,logc,"{""V200"": 2.3139834647292146, ""c"": 0.5000000000000002}",378.89608972346514,378.89608972346514,378.8961099083806,378.8961099083806
expanded,heavy,NGC7793,46,baryons,logsvt,0,306.50815353598625,6.6632207290431795,306.50815353598625,275.86769245523726,306.50815353598625,270.95319683719856,,0,0,,,{},266.98636069373106,263.60814766819476,268.5050099159442,265.12679689040783
expanded,heavy,NGC7793,46,Q,logsvt,1,306.5081535498901,6.811292301108669,308.59906264079916,277.95860156005017,310.3367949463792,274.7818382475915,1.0,1,1,0.0,logQ,"{""Q"": 3.775134544347512e-11}",269.07726979854397,267.4367890785877,270.5959190207571,268.9554383008008
expanded,heavy,NGC7793,46,L,logsvt,1,43.376595444727705,0.9639243432161713,45.4675045356368,14.827043454887797,47.2052368412168,11.65028014242909,1.0,1,1,0.0,,"{""L"": 1.1470723741929727}",5.945711693381632,4.30523097342531,7.464360915594739,5.823880195638409
expanded,heavy,NGC7793,46,L_Q,logsvt,2,38.15481834895638,0.8671549624762814,42.43388811639824,11.793427035649241,45.812101141934576,10.257144443146863,6.371306545704801,2,2,0.9140125350424593,,"{""L"": 1.5525984891734586, ""Q"": 0.6136315728700337}",2.912095274143077,2.912095274143084,4.4307444963561835,4.4307444963561835
expanded,heavy,NGC7793,46,k1,logsvt,2,39.65195525884837,0.9011808013374629,43.93102502629023,13.290563945541226,47.309238051826554,11.754281353038841,17.271156865669393,2,2,0.9929603223748125,,"{""B"": 1.5783325625057594, ""u1"": 0.47119617506947115}",4.409232184035062,4.409232184035062,5.927881406248169,5.9278814062481615
expanded,heavy,NGC7793,46,k1_Q,logsvt,3,38.154818359352056,0.8873213571942339,44.726246930780626,14.085785850031623,49.64074254881934,14.085785850031627,452966778.4279732,2,3,0.9999999739474366,,"{""B"": 23720.369656763967, ""Q"": 0.6135807414773172, ""u1"": 3.272711383848549e-05}",5.204454088525459,6.7407366810278475,6.723103310738566,8.259385903240947
expanded,heavy,NGC7793,46,k1_L,logsvt,3,38.1665000327802,0.8875930240181442,44.73792860420877,14.097467523459766,49.65242422224748,14.09746752345977,266865755.95355332,2,3,0.9999999530838939,L,"{""B"": 33073.06203942833, ""L"": -199.99999999248823, ""u1"": 0.0030470708857334417}",5.216135761953602,6.75241835445599,6.7347849841667085,8.27106757666909
expanded,heavy,NGC7793,46,k1_L_Q,logsvt,4,38.15481834895642,0.9084480559275337,47.13042810505398,16.489967024304978,53.4693839349128,17.914427236125086,372823648.9450891,2,4,0.999700999454786,,"{""B"": 7.451781717231842e-05, ""L"": 1.5525984552038687, ""Q"": 0.6136315860124046, ""u1"": 0.00030668983595088834}",7.608635262798813,10.569378067121306,9.12728448501192,12.088027289334406
expanded,heavy,NGC7793,46,k2,logsvt,2,33.7240738526002,0.7664562239227318,38.00314362004206,7.362682539293058,41.38135664557839,5.82639994679068,4.95062038356454,2,2,0.8394903666762361,,"{""B"": 0.27682355312147855, ""u2"": 7.029346409542959}",-1.5186492222131065,-1.5186492222130994,0.0,0.0
expanded,heavy,NGC7793,46,k2_Q,logsvt,3,24.06903250932043,0.5597449420772193,30.640461080749002,0.0,35.55495669878771,0.0,165.65315120798275,3,3,0.9979536318890958,,"{""B"": 2.817753074736123, ""Q"": 4.69731473808231, ""u2"": 0.8928433213517998}",-8.881331761506164,-7.345049169003779,-7.362682539293058,-5.82639994679068
expanded,heavy,NGC7793,46,k2_L,logsvt,3,33.57690469721385,0.780858248772415,40.14833326864242,9.507872187893415,45.06282888668113,9.507872187893419,12.912515339524024,3,3,0.9570163810612322,,"{""B"": 0.3198106548940448, ""L"": -0.1686374337779566, ""u2"": 6.808310110039865}",0.6265404263872512,2.1628230188896396,2.1451896486003577,3.681472241102739
expanded,heavy,NGC7793,46,k2_L_Q,logsvt,4,22.50227331135725,0.5357684121751726,31.477883067454812,0.8374219867058095,37.81683889731363,2.2618821985259174,1078.6172795248924,4,4,0.9993739786918898,,"{""B"": 10.166263526580991, ""L"": 0.48731681873763855, ""Q"": 9.911486965232653, ""u2"": 0.3276377650033126}",-8.043909774800355,-5.083166970477862,-6.525260552587248,-3.5645177482647625
expanded,heavy,NGC7793,46,k12,logsvt,3,33.34589768349055,0.7754859926393151,39.91732625491912,9.276865174170116,44.83182187295783,9.27686517417012,27.317574177514675,3,3,0.9423208726899864,,"{""B"": 0.2933681398286465, ""u1"": 0.4884456145771407, ""u2"": 5.931608506349612}",0.39553341266395137,1.9318160051663398,1.9141826348770579,3.450465227379439
expanded,heavy,NGC7793,46,k12_Q,logsvt,4,22.568413529954682,0.5373431792846353,31.544023286052244,0.9035622053032419,37.88297911591106,2.32802241712335,1889.1443366158805,4,4,0.9992407475840229,,"{""B"": 16.06949726274797, ""Q"": 12.29592315718884, ""u1"": 0.015040765509320129, ""u2"": 0.2455129517933115}",-7.977769556202922,-5.0170267518804295,-6.459120333989816,-3.49837752966733
expanded,heavy,NGC7793,46,k12_L,logsvt,4,23.718415477813036,0.5647241780431675,32.694025233910594,2.0535641531615916,39.03298106376941,3.4780243649816995,5899130.976849745,4,4,0.999965421284278,L,"{""B"": 466.8179867142944, ""L"": -199.99999999519596, ""u1"": 0.21452569648930683, ""u2"": 0.02605137196492838}",-6.827767608344573,-3.86702480402208,-5.309118386131466,-2.3483755818089804
expanded,heavy,NGC7793,46,k12_L_Q,logsvt,5,22.502273311490512,0.5488359344265978,34.00227331149051,3.36181223074151,41.64548029393599,6.090523595148277,9065324416.682312,4,5,0.9993739757385662,,"{""B"": 10.166234646690747, ""L"": 0.48731658888439333, ""Q"": 9.91147148895889, ""u1"": 3.801884881641032e-11, ""u2"": 0.3276383422124154}",-5.519519530764654,-1.2545255738555028,-4.000870308551548,0.2641236483575966
expanded,heavy,NGC7793,46,C,logsvt,1,204.76640854049603,4.5503646342332456,206.85731763140512,176.21685655065613,208.59504993698513,173.04009323819741,1.0,1,1,0.0,,"{""C"": 0.20063946104837038}",167.33552478914996,165.69504406919364,168.85417401136306,167.21369329140674
expanded,heavy,NGC7793,46,C_Q,logsvt,2,204.76640854921118,4.653782012482072,209.04547831665303,178.40501723590404,212.42369134218936,176.86873464340164,,1,1,0.0,logQ,"{""C"": 0.20063945105987568, ""Q"": 3.77513456488273e-11}",169.52368547439787,169.52368547439787,171.04233469661096,171.04233469661096
expanded,heavy,NGC7793,46,C_L,logsvt,2,43.37659544745484,0.9858317147148827,47.6556652148967,17.015204134147698,51.033878240433026,15.478921541645313,3470162249.123074,1,2,1.0,logC,"{""C"": 3.775135521217481e-11, ""L"": 1.147072377690071}",8.133872372641534,8.133872372641534,9.65252159485464,9.652521594854633
expanded,heavy,NGC7793,46,C_L_Q,logsvt,3,38.15481835615903,0.8873213571199775,44.7262469275876,14.0857858468386,49.64074254562632,14.085785846838604,7793078534.569691,2,3,0.9970964075543246,logC,"{""C"": 3.775136889487563e-11, ""L"": 1.5525984882556247, ""Q"": 0.6136315701826217}",5.204454085332436,6.740736677834825,6.723103307545543,8.259385900047924
expanded,heavy,NGC7793,46,C_k1,logsvt,3,39.65195526507862,0.922138494536712,46.22338383650719,15.582922755758187,51.1378794545459,15.58292275575819,3861142138.8928843,2,3,0.9990444491966397,logC,"{""B"": 1.5783323579555695, ""C"": 3.775134544279111e-11, ""u1"": 0.4711962540869274}",6.701590994252022,8.23787358675441,8.220240216465129,9.75652280896751
expanded,heavy,NGC7793,46,C_k1_Q,logsvt,4,38.15481838373773,0.9084480567556602,47.13042813983529,16.489967059086286,53.46938396969411,17.914427270906394,6556873572.207828,2,4,0.999999934104249,,"{""B"": 14927.245646994674, ""C"": 4.471770002025107e-11, ""Q"": 0.613550797981829, ""u1"": 5.2005524101694086e-05}",7.608635297580122,10.569378101902615,9.127284519793228,12.088027324115714
expanded,heavy,NGC7793,46,C_k1_L,logsvt,4,38.16650004504091,0.9087261915485931,47.142109801138474,16.501648720389472,53.48106563099729,17.92610893220958,,2,3,0.9999999531610794,L,"{""B"": 33073.0884495891, ""C"": 3.94366447873334e-11, ""L"": -199.9999998855377, ""u1"": 0.0030470684459431483}",7.620316958883308,10.5810597632058,9.138966181096414,12.0997089854189
expanded,heavy,NGC7793,46,C_k1_L_Q,logsvt,5,38.15481835617444,0.9306053257603522,49.65481835617444,19.014357275425436,57.298025338619915,21.743068639832202,1.3849932118934758e+18,2,3,0.9962224539076443,logC,"{""B"": 1.9869516617409477e-07, ""C"": 3.7831993190803646e-11, ""L"": 1.5525984604946783, ""Q"": 0.6136315249668669, ""u1"": 2.2217044040023795e-06}",10.133025513919272,14.398019470828423,11.651674736132378,15.916668693041522
expanded,heavy,NGC7793,46,C_k2,logsvt,3,33.68302023377275,0.7833260519482035,40.25444880520132,9.613987724452318,45.168944423240035,9.613987724452322,72.99765547954178,3,3,0.7864525284253389,,"{""B"": 0.27690000484398086, ""C"": 0.004680839437985213, ""u2"": 6.848338384262127}",0.7326559629461542,2.2689385554485426,2.2513051851592607,3.787587777661642
expanded,heavy,NGC7793,46,C_k2_Q,logsvt,4,23.619964025416976,0.5623800958432613,32.59557378151454,1.955112700765536,38.93452961137336,3.379572912585644,234.14526601595065,4,4,0.9983316214853147,,"{""B"": 3.5647988805224773, ""C"": 0.01452734693939904, ""Q"": 5.459195059450328, ""u2"": 0.7387968695961279}",-6.926219060740628,-3.9654762564181354,-5.407569838527522,-2.446827034205036
expanded,heavy,NGC7793,46,C_k2_L,logsvt,4,32.98555363076596,0.7853703245420467,41.961163386863525,11.320702306114523,48.300119216722344,12.74516251793463,38.58393997904863,4,4,0.9822812250912253,,"{""B"": 0.43542824774471073, ""C"": 0.02875362648866293, ""L"": -0.6029960388973516, ""u2"": 5.67443652674828}",2.4393705446083587,5.4001133489308515,3.958019766821465,6.918762571143951
expanded,heavy,NGC7793,46,C_k2_L_Q,logsvt,5,22.502273313816133,0.5488359344833204,34.00227331381613,3.3618122330671305,41.64548029626161,6.090523597473897,17620925501.793404,4,5,1.0,,"{""B"": 10.166248183744043, ""C"": 6.893313002003068e-11, ""L"": 0.48731655261360785, ""Q"": 9.911479060748185, ""u2"": 0.32763809130232985}",-5.519519528439034,-1.2545255715298822,-4.000870306225927,0.2641236506832172
expanded,heavy,NGC7793,46,C_k12,logsvt,4,33.34589768549125,0.7939499448926488,42.321507441588814,11.681046360839812,48.66046327144763,13.10550657265992,1223649106.172903,3,4,0.9890044913613628,,"{""B"": 0.29336730918708526, ""C"": 6.387895192209298e-11, ""u1"": 0.48843751070954794, ""u2"": 5.931658168149266}",2.7997145993336474,5.76045740365614,4.318363821546754,7.27910662586924
expanded,heavy,NGC7793,46,C_k12_Q,logsvt,5,22.568413531280754,0.5504491105190428,34.068413531280754,3.427952450531752,41.71162051372623,6.156663814938518,17851716211.132942,4,5,1.0,logC,"{""B"": 16.069368402272897, ""C"": 3.775134544399296e-11, ""Q"": 12.295867912521107, ""u1"": 0.015040876274643485, ""u2"": 0.245514096996587}",-5.453379310974412,-1.188385354065261,-3.934730088761306,0.3302638681478385
expanded,heavy,NGC7793,46,C_k12_L,logsvt,5,23.718415478833283,0.5784979385081288,35.21841547883328,4.577954398084277,42.861622461278756,7.306665762491043,,4,4,0.9999654212889232,L,"{""B"": 466.8182625115619, ""C"": 3.790776538180125e-11, ""L"": -199.99999999957816, ""u1"": 0.21452557145619322, ""u2"": 0.026051339037315276}",-4.3033773634218875,-0.038383406512735974,-2.784728141208781,1.4802658157003634
expanded,heavy,NGC7793,46,C_k12_L_Q,logsvt,6,22.502273313708958,0.562556832842724,36.65611946755511,6.0156583868061055,45.47412169264353,9.919164993855816,43879631678.54603,4,6,1.0,,"{""B"": 10.166214108667397, ""C"": 4.887159876853488e-11, ""L"": 0.4873165270273177, ""Q"": 9.911460174383297, ""u1"": 1.734691097157602e-10, ""u2"": 0.32763873556463136}",-2.8656733747000587,2.5741158248520364,-1.3470241524869522,4.092765047065136
expanded,heavy,NGC7793,46,cored_log,cored_log,2,33.7240738526002,0.7664562239227318,38.00314362004206,7.362682539293058,41.38135664557839,5.82639994679068,3.4462390190795973,2,2,0.8394903476700842,,"{""H"": 1.1072941431916328, ""Rc"": 0.3771746423445944}",-1.5186492222131065,-1.5186492222130994,0.0,0.0
expanded,heavy,NGC7793,46,pISO,piso,2,35.242723074813306,0.8009709789730297,39.52179284225517,8.881331761506164,42.90000586779149,7.345049169003779,4.244127989268713,2,2,0.8906739890206151,,"{""H"": 1.4254553801367986, ""Rc"": 0.2291223723004704}",0.0,0.0,1.5186492222131065,1.5186492222130994
